ID;AnoNascimento;Escolaridade;EstadoCivil;Renda;GastoComVinhos;GastoComCarnes;ComprasWeb;ComprasLoja
955;1962;Master;Together;47175.0;167;6;2;8
4037;1976;Graduation;Divorced;31859.0;3;8;0;7
6642;1961;Graduation;Divorced;27215.0;30;8;1;6
2793;1976;PhD;Divorced;70179.0;532;69;3;5
5424;1983;Graduation;Married;39922.0;29;19;0;8
879;1976;Master;Married;49681.0;411;0;1;7
9530;1988;Graduation;Married;24645.0;5;4;0;8
4828;1954;Graduation;Divorced;79865.0;71;185;10;1
10699;1985;Graduation;Married;44322.0;46;3;0;8
1497;1952;Graduation;Single;47958.0;268;15;3;5
7476;1964;Master;Single;63972.0;928;0;4;4
4390;1954;Graduation;Together;75315.0;459;142;4;2
10478;1950;PhD;Married;55517.0;483;0;1;9
1081;1957;PhD;Married;75283.0;733;12;3;4
4261;1946;PhD;Single;82800.0;1006;59;6;3
9916;1954;Graduation;Married;38998.0;34;0;0;8
5350;1991;Master;Single;90638.0;1156;94;4;1
8135;1986;Master;Married;27161.0;7;7;0;7
8685;1977;Graduation;Married;42014.0;244;4;1;8
4967;1960;PhD;Together;38201.0;233;0;1;8
2130;1982;Graduation;Together;45203.0;35;10;1;6
9298;1947;PhD;Together;81574.0;1252;46;5;1
8175;1992;Graduation;Married;34935.0;34;3;1;7
6257;1976;Master;Single;60482.0;255;37;2;7
3790;1956;Graduation;Together;34633.0;8;0;0;6
9952;1947;Master;Together;78093.0;368;13;7;1
3503;1950;Graduation;Divorced;82460.0;255;52;3;1
5223;1966;Master;Together;45903.0;33;2;1;4
4608;1987;Graduation;Divorced;81361.0;163;27;10;1
1626;1973;PhD;Divorced;35860.0;15;4;1;5
4764;1952;Master;Together;40442.0;45;25;1;7
2471;1965;Graduation;Married;61482.0;48;16;2;2
5892;1980;Graduation;Married;34968.0;158;8;2;7
2612;1987;Graduation;Married;75794.0;754;63;5;3
4971;1962;PhD;Together;31497.0;108;13;1;8
5185;1955;Graduation;Married;74268.0;199;97;3;2
10069;1988;Basic;Together;13724.0;2;2;0;9
2262;1965;Master;Together;45143.0;202;11;1;7
1131;1967;PhD;Single;52569.0;85;0;0;3
1041;1973;PhD;Single;48432.0;322;4;1;8
24;1960;Master;Together;17144.0;18;0;0;7
3409;1984;Graduation;Single;36108.0;141;3;1;9
7022;1971;Graduation;Married;76445.0;739;140;5;6
7943;1975;PhD;Married;36663.0;18;3;1;2
5272;1965;Master;Married;53843.0;378;19;5;7
5453;1956;Master;Married;90226.0;1083;253;7;2
2565;1955;Master;Divorced;70638.0;1016;16;5;3
800;1960;Graduation;Together;44512.0;23;0;0;4
11092;1961;Graduation;Married;27116.0;12;2;0;7
5062;1963;PhD;Married;54072.0;35;0;0;8
8969;1977;Graduation;Married;71855.0;548;0;5;3
4656;1990;2n Cycle;Single;51250.0;342;34;5;9
4480;1973;Master;Married;60432.0;365;4;2;6
9971;1964;PhD;Married;65526.0;397;12;4;2
6729;1988;Graduation;Single;68655.0;456;75;5;3
1773;1978;2n Cycle;Married;12393.0;5;11;0;9
9242;1990;Graduation;Single;64509.0;836;24;3;4
1764;1975;Graduation;Single;33955.0;100;23;1;8
6215;1977;Graduation;Married;31353.0;10;3;1;8
10099;1984;Graduation;Married;55434.0;238;169;3;4
5423;1983;Graduation;Together;28359.0;6;2;0;7
940;1987;Graduation;Single;57100.0;158;15;2;3
3011;1965;Graduation;Married;69139.0;86;33;1;4
3298;1956;Master;Married;52973.0;856;12;6;8
8286;1965;PhD;Together;51717.0;98;0;0;7
9668;1971;Graduation;Married;18793.0;4;0;0;8
5120;1982;2n Cycle;Together;66664.0;398;220;7;3
6097;1959;Graduation;Single;50664.0;313;6;1;9
7019;1963;Graduation;Together;54414.0;109;24;1;4
7408;1952;PhD;Married;54549.0;216;0;1;7
8041;1971;PhD;Widow;47111.0;595;120;2;9
252;1963;PhD;Divorced;41003.0;123;71;2;6
9986;1982;Graduation;Together;19444.0;16;3;1;7
3276;1976;2n Cycle;Together;36301.0;11;3;0;7
3859;1947;PhD;Together;73059.0;410;0;3;4
3570;1969;PhD;Together;42731.0;159;6;1;5
3783;1959;PhD;Married;52854.0;105;0;1;5
10207;1978;Graduation;Together;22775.0;5;0;0;8
10906;1948;PhD;Together;46681.0;269;15;6;5
3427;1955;PhD;Married;59821.0;629;0;2;8
5209;1954;Graduation;Divorced;50002.0;443;21;2;7
10711;1945;Graduation;Married;69755.0;217;111;6;1
10785;1969;Graduation;Married;44078.0;24;2;0;5
2814;1976;Master;Together;30560.0;9;4;0;7
6866;1969;Master;Together;35924.0;8;2;0;5
1665;1964;PhD;Divorced;64140.0;1459;0;5;5
6575;1981;Graduation;Together;56386.0;230;13;1;9
3829;1979;Basic;Together;24594.0;1;10;0;5
3091;1981;2n Cycle;Together;75774.0;340;258;5;4
10141;1960;Master;Divorced;39228.0;7;0;0;4
5177;1974;Master;Married;58494.0;298;4;2;6
7005;1981;Graduation;Single;58684.0;479;28;3;2
6409;1967;Graduation;Divorced;57136.0;267;34;5;6
7485;1950;PhD;Widow;56551.0;67;17;1;4
8079;1982;Graduation;Married;22448.0;3;23;1;3
8395;1961;Graduation;Single;82014.0;980;35;6;6
10352;1963;Graduation;Widow;34213.0;50;6;1;9
4931;1977;Graduation;Together;157146.0;1;2;28;1
13;1947;PhD;Widow;25358.0;19;0;0;6
1834;1978;Master;Single;35544.0;30;4;0;7
2285;1954;Master;Together;36634.0;213;4;2;7
2295;1954;PhD;Married;62670.0;539;80;3;3
1378;1972;2n Cycle;Together;50334.0;284;84;4;6
2781;1981;Graduation;Single;72066.0;1003;134;6;2
1165;1958;PhD;Single;50729.0;239;45;2;6
1404;1968;Graduation;Together;34916.0;51;33;1;9
6457;1976;Graduation;Divorced;64892.0;527;32;4;4
2639;1966;Graduation;Single;43602.0;19;10;1;6
8299;1989;PhD;Single;33996.0;40;8;1;4
6437;1985;2n Cycle;Single;41473.0;21;15;0;7
6912;1967;PhD;Married;63246.0;593;29;3;4
7327;1959;PhD;Married;36732.0;21;10;1;2
5299;1970;PhD;Married;69084.0;1181;39;3;8
4127;1967;PhD;Married;77766.0;1004;115;10;6
8143;1985;PhD;Single;37929.0;202;3;2;7
1964;1951;Graduation;Together;86610.0;446;33;6;2
3690;1986;Master;Married;80141.0;1184;52;4;6
3433;1955;2n Cycle;Married;72635.0;390;104;8;3
3389;1970;Graduation;Married;69016.0;726;123;9;5
4712;1991;2n Cycle;Together;20193.0;8;24;1;4
1170;1975;Graduation;Married;27573.0;50;39;1;8
6347;1979;Basic;Single;15862.0;1;11;0;8
4065;1976;PhD;Married;49544.0;308;0;1;7
8230;1980;Graduation;Married;33228.0;22;7;0;7
1215;1978;Graduation;Together;70440.0;690;76;10;3
5939;1971;Graduation;Together;38232.0;43;7;1;5
2156;1955;PhD;Married;22554.0;27;0;0;5
7788;1983;PhD;Married;23536.0;6;0;0;3
10323;1952;Graduation;Married;49413.0;205;3;2;5
7947;1969;Graduation;Married;42231.0;24;0;0;5
1891;1980;Master;Divorced;78789.0;667;21;6;2
2570;1968;Graduation;Together;56534.0;691;10;4;8
9256;1971;Graduation;Single;58350.0;493;116;3;6
295;1989;Graduation;Single;81217.0;493;146;7;1
7397;1951;Graduation;Single;49090.0;494;7;2;7
6349;1987;Master;Divorced;61787.0;621;78;4;5
10790;1985;PhD;Married;18169.0;9;0;0;8
10398;1981;2n Cycle;Single;24336.0;1;8;0;7
2431;1990;Graduation;Married;18222.0;12;12;0;8
550;1952;Graduation;Divorced;62335.0;243;85;3;2
1890;1971;2n Cycle;Together;42033.0;11;2;0;7
10742;1983;PhD;Married;86580.0;532;26;2;1
10356;1957;PhD;Divorced;41437.0;29;0;0;7
4676;1951;Master;Widow;73705.0;612;258;6;5
8852;1976;Graduation;Married;61064.0;387;0;4;6
3565;1955;Master;Married;38452.0;56;0;0;7
5294;1989;Graduation;Single;18358.0;6;16;0;7
1958;1973;PhD;Together;55012.0;582;0;2;5
7349;1973;Basic;Together;9722.0;6;6;1;8
8799;1984;PhD;Married;38175.0;70;2;1;7
1351;1956;Master;Together;58656.0;962;16;8;6
1045;1965;Graduation;Together;52117.0;112;30;2;7
7732;1978;Graduation;Married;64813.0;293;179;2;5
8070;1973;PhD;Married;54222.0;199;3;3;3
477;1986;Graduation;Married;83512.0;1060;80;7;1
7832;1959;Master;Married;77520.0;940;0;7;4
2202;1978;Graduation;Together;41154.0;44;2;0;5
7396;1966;Graduation;Married;80398.0;342;207;8;3
4055;1992;Basic;Single;18746.0;2;12;0;6
10340;1984;Graduation;Together;35196.0;75;43;1;8
10091;1956;Graduation;Single;60230.0;520;39;3;5
7629;1977;Graduation;Married;22108.0;5;6;0;7
10640;1974;Graduation;Together;44392.0;87;7;1;7
3498;1976;PhD;Married;55424.0;462;10;5;6
6742;1979;Graduation;Married;17688.0;2;3;0;8
1172;1983;PhD;Married;92491.0;979;29;5;3
569;1991;Graduation;Single;90273.0;704;120;6;2
4686;1962;PhD;Widow;82571.0;861;62;5;2
1381;1982;PhD;Single;38513.0;172;16;1;8
2634;1979;Master;Single;16653.0;5;15;1;6
10905;1955;Graduation;Together;42586.0;194;0;1;8
1744;1965;Basic;Single;23529.0;9;3;1;6
1000;1961;Master;Together;74881.0;505;36;2;5
3828;1951;Graduation;Married;71107.0;533;198;6;4
8605;1964;PhD;Together;46910.0;48;0;0;6
10304;1959;Graduation;Married;18690.0;6;23;1;8
4351;1955;Graduation;Divorced;37244.0;18;0;1;7
10129;1966;Graduation;Together;82427.0;482;104;5;1
2499;1958;2n Cycle;Single;75342.0;204;21;2;4
10092;1954;Graduation;Divorced;70044.0;1073;153;10;5
7500;1967;Graduation;Single;79146.0;245;21;1;6
5796;1963;Graduation;Married;77437.0;560;29;5;1
10556;1959;Graduation;Married;54984.0;173;32;1;7
1064;1971;PhD;Married;42403.0;22;0;0;8
48;1964;Graduation;Together;55761.0;136;0;1;6
7610;1983;Graduation;Together;37292.0;275;10;3;8
263;1945;PhD;Single;45576.0;56;2;1;8
10814;1947;Graduation;Together;70321.0;303;82;5;4
9710;1969;PhD;Divorced;58086.0;708;0;3;8
9292;1952;Graduation;Married;81795.0;324;27;11;2
10250;1947;Basic;Together;28389.0;1;7;0;7
7881;1946;Master;Married;66835.0;620;34;4;2
5847;1969;Graduation;Divorced;69901.0;312;102;3;5
737;1949;PhD;Married;80360.0;1493;112;4;2
3571;1961;PhD;Together;63342.0;918;13;3;6
7807;1974;Graduation;Married;44989.0;98;49;1;6
3878;1980;2n Cycle;Single;31859.0;3;15;0;7
5092;1949;PhD;Widow;51569.0;380;6;1;8
2154;1971;Graduation;Widow;30372.0;15;7;0;7
5394;1979;Basic;Single;16014.0;3;7;1;3
3798;1968;Graduation;Married;41120.0;24;0;1;6
3524;1971;Master;Single;39763.0;80;4;1;9
5247;1955;PhD;Married;38725.0;31;2;0;4
5883;1972;Graduation;Married;77981.0;138;16;4;5
2118;1964;2n Cycle;Married;62905.0;166;119;2;4
8812;1979;2n Cycle;Divorced;13533.0;12;8;0;7
6616;1975;Graduation;Together;59481.0;178;71;3;2
2797;1977;Graduation;Married;72117.0;707;65;7;5
4328;1986;2n Cycle;Married;21955.0;5;17;1;6
9167;1956;Graduation;Married;67131.0;465;93;2;6
10560;1980;PhD;Single;36802.0;16;0;0;5
2631;1982;Graduation;Together;71853.0;358;141;8;1
8312;1961;Basic;Married;28249.0;1;2;0;6
5534;1975;Master;Married;47808.0;123;2;2;7
5093;1974;PhD;Divorced;25509.0;40;10;0;9
7592;1946;PhD;Married;51012.0;102;2;1;6
8895;1985;Graduation;Single;70596.0;347;17;5;2
8584;1952;PhD;Together;85431.0;376;168;7;0
2694;1967;Graduation;Married;42664.0;21;0;0;6
8910;1955;Graduation;Together;42586.0;194;0;1;8
7433;1985;Graduation;Single;29760.0;64;7;1;8
164;1977;PhD;Married;28973.0;206;3;1;8
10477;1973;PhD;Together;39435.0;71;0;1;7
2681;1984;2n Cycle;Married;65370.0;71;138;3;1
5150;1979;Basic;Single;20194.0;0;11;0;6
5283;1976;PhD;Single;42473.0;93;0;1;5
9645;1968;Graduation;Married;64590.0;920;36;4;6
10678;1959;Graduation;Together;71232.0;653;34;2;7
7261;1971;Graduation;Together;34600.0;199;8;2;8
9648;1967;Graduation;Single;46904.0;153;0;1;8
2870;1973;Graduation;Married;49094.0;376;11;3;6
8008;1983;Graduation;Together;36075.0;46;12;0;6
1513;1979;2n Cycle;Together;60839.0;600;223;2;8
6173;1979;Graduation;Together;77298.0;425;23;6;3
1419;1950;Graduation;Together;34026.0;18;12;1;5
9150;1963;PhD;Single;48918.0;52;0;0;4
7960;1962;2n Cycle;Together;82122.0;734;151;9;1
1250;1976;Graduation;Single;37697.0;34;11;1;6
9905;1952;Graduation;Together;34074.0;135;10;3;6
10691;1960;Master;Married;28520.0;11;0;1;6
7002;1955;Graduation;Single;62535.0;163;0;2;3
2952;1977;Master;Single;36273.0;29;3;0;6
8439;1964;Graduation;Together;63404.0;734;11;3;4
762;1981;2n Cycle;Together;75774.0;340;258;5;4
2831;1976;Graduation;Together;78416.0;453;188;7;3
6977;1974;Graduation;Together;75702.0;1073;145;5;6
6289;1951;Master;Together;59385.0;135;0;1;5
4168;1966;Graduation;Single;37070.0;231;4;1;7
8397;1951;Graduation;Married;44689.0;18;0;1;7
9284;1958;Graduation;Together;53977.0;620;0;5;5
6237;1966;PhD;Single;7144.0;81;5;1;0
3130;1964;Graduation;Single;18701.0;12;10;0;5
1619;1956;Graduation;Married;90369.0;292;224;6;1
1990;1974;PhD;Single;63159.0;965;89;5;3
5513;1966;Graduation;Together;37758.0;27;0;0;8
269;1963;PhD;Single;46757.0;777;0;4;9
8093;1969;Master;Married;79734.0;572;23;3;1
10513;1992;Graduation;Together;63207.0;438;91;3;7
10177;1954;Graduation;Divorced;72071.0;531;150;4;2
2549;1983;PhD;Together;21840.0;17;0;0;9
5782;1982;2n Cycle;Together;58582.0;402;101;2;5
10057;1951;Graduation;Single;72282.0;503;90;7;7
10307;1956;Graduation;Married;50387.0;369;12;2;5
8566;1961;PhD;Together;32583.0;5;0;0;7
2415;1962;Graduation;Together;62568.0;362;80;3;4
5684;1971;Master;Divorced;44635.0;56;0;0;7
8334;1971;Master;Single;33316.0;79;4;1;6
9166;1968;Graduation;Married;63967.0;387;73;4;2
1440;1978;2n Cycle;Together;52513.0;367;104;5;7
78;1969;Graduation;Married;25293.0;15;0;1;8
5441;1965;PhD;Widow;54111.0;267;8;2;5
5302;1986;Graduation;Together;78394.0;298;216;6;2
4687;1958;Master;Married;80739.0;674;39;11;1
1087;1975;Master;Together;22669.0;16;37;1;9
6859;1987;Graduation;Single;29236.0;37;16;0;9
9860;1959;Graduation;Together;44911.0;159;2;1;7
7129;1962;PhD;Married;54693.0;686;23;4;6
5866;1974;Graduation;Together;48186.0;97;12;1;7
10521;1977;Graduation;Married;54809.0;63;13;1;4
7393;1978;Graduation;Together;41580.0;56;4;1;5
7849;1970;PhD;Married;80336.0;209;160;9;1
332;1957;Graduation;Married;47743.0;198;0;1;6
9847;1955;2n Cycle;Married;62972.0;313;20;4;6
531;1954;PhD;Divorced;57333.0;941;76;5;6
9576;1982;PhD;Together;32313.0;86;2;0;9
6906;1953;Master;Widow;84953.0;167;63;10;2
7419;1968;Master;Divorced;27071.0;8;0;0;6
3170;1957;Master;Together;68148.0;389;37;4;2
8527;1965;Master;Together;65735.0;239;4;2;7
7872;1975;PhD;Married;86836.0;179;0;10;5
9931;1963;PhD;Married;4023.0;5;1;0;19
10595;1990;Graduation;Married;30093.0;2;13;0;7
4609;1966;PhD;Married;57705.0;383;6;1;6
5010;1988;Graduation;Single;25008.0;2;6;0;8
4427;1995;2n Cycle;Single;83257.0;536;38;10;6
11148;1975;Graduation;Together;22280.0;2;3;0;8
1168;1978;PhD;Married;72159.0;322;34;6;2
9595;1961;Graduation;Together;64260.0;539;20;5;3
10163;1984;PhD;Single;82733.0;712;65;4;4
2886;1971;Master;Divorced;74290.0;1121;0;8;6
6710;1951;Master;Single;58217.0;68;3;0;6
5316;1976;Master;Together;21024.0;36;6;0;7
9029;1972;PhD;Married;70116.0;707;95;8;1
521;1985;Graduation;Together;54006.0;174;6;1;7
1459;1966;PhD;Married;69063.0;666;69;3;3
10241;1975;2n Cycle;Divorced;11448.0;0;6;0;6
1630;1979;Graduation;Single;61825.0;162;55;2;4
3254;1971;Graduation;Married;70886.0;407;103;4;2
9064;1982;Graduation;Married;69109.0;823;124;6;4
3678;1973;Graduation;Widow;60208.0;488;15;3;7
4227;1968;Master;Together;32889.0;28;4;1;5
9467;1984;Graduation;Single;34738.0;3;3;0;6
8486;1971;Master;Together;30538.0;284;8;0;10
2186;1977;2n Cycle;Together;82326.0;938;159;10;2
3286;1967;PhD;Divorced;26642.0;13;2;0;6
8602;1964;Graduation;Divorced;69932.0;412;150;6;4
3722;1972;Graduation;Single;44503.0;31;0;0;6
6715;1948;PhD;Single;60200.0;502;0;2;6
4796;1952;Graduation;Divorced;49638.0;18;3;0;2
9612;1987;2n Cycle;Single;23830.0;1;4;0;7
3766;1959;Master;Widow;33051.0;100;108;1;9
1399;1958;Graduation;Married;72905.0;407;181;7;1
1570;1951;PhD;Together;69702.0;664;50;7;4
3426;1975;Graduation;Divorced;70300.0;1045;60;5;8
3074;1984;PhD;Married;70643.0;1218;23;8;6
8341;1969;PhD;Married;30396.0;15;0;1;7
5180;1968;PhD;Divorced;50616.0;128;0;0;7
6461;1969;Master;Single;62772.0;581;43;6;2
7679;1985;PhD;Single;30298.0;6;6;1;3
10702;1984;Graduation;Single;52413.0;185;56;1;7
7505;1957;PhD;Married;44155.0;22;0;1;4
5113;1971;PhD;Divorced;86979.0;584;65;5;2
10858;1975;Graduation;Together;76532.0;355;90;5;5
2961;1982;Graduation;Married;42081.0;175;54;3;6
2747;1988;PhD;Married;67546.0;864;150;10;3
3010;1989;Master;Together;88420.0;957;99;7;1
5790;1985;Graduation;Married;31158.0;25;20;0;8
6892;1968;Graduation;Divorced;61671.0;641;0;4;8
1743;1974;Graduation;Single;69719.0;273;177;3;1
3578;1949;Graduation;Divorced;49160.0;122;25;1;6
8462;1978;Basic;Together;24882.0;1;29;1;6
5558;1954;PhD;Single;90933.0;1020;62;6;1
4619;1945;PhD;Single;113734.0;6;1;0;1
8780;1950;PhD;Together;59292.0;378;19;5;3
10789;1964;PhD;Married;45759.0;42;3;0;7
10779;1983;Graduation;Single;22148.0;15;0;0;7
5896;1987;Master;Married;73395.0;272;20;4;2
2337;1971;Graduation;Divorced;29819.0;9;2;0;6
10951;1968;Graduation;Married;45688.0;279;0;1;4
544;1954;Graduation;Married;62820.0;398;138;4;1
17;1971;PhD;Married;60491.0;637;12;11;5
10680;1986;Graduation;Together;33235.0;45;2;0;7
3265;1959;Graduation;Married;35701.0;21;7;0;6
5623;1980;Master;Married;31535.0;15;0;1;7
5832;1960;2n Cycle;Together;92556.0;493;184;5;0
5544;1970;Graduation;Single;67384.0;957;158;8;5
6417;1971;Master;Together;80573.0;829;60;6;2
5831;1967;Graduation;Married;77870.0;1017;65;5;8
7101;1963;PhD;Widow;52278.0;953;0;5;8
10176;1968;Graduation;Single;57107.0;159;0;4;8
2326;1990;Graduation;Married;18929.0;32;23;0;6
4385;1981;PhD;Single;36038.0;23;0;0;6
2929;1976;Graduation;Single;20180.0;18;15;1;7
10686;1965;PhD;Together;34230.0;15;0;0;7
2546;1977;2n Cycle;Single;31878.0;23;10;0;3
3283;1972;2n Cycle;Married;70932.0;200;46;2;3
3138;1956;Graduation;Single;91249.0;1324;71;9;4
4994;1943;Master;Single;77598.0;1193;129;5;3
7966;1959;Graduation;Single;80982.0;505;104;5;5
3112;1977;Master;Married;22701.0;2;0;0;5
10872;1969;PhD;Married;55212.0;1103;0;2;8
2181;1970;Graduation;Married;70617.0;353;40;3;2
1867;1957;Graduation;Single;64849.0;652;94;3;5
1518;1965;Master;Married;62694.0;379;25;3;7
5734;1974;PhD;Married;61917.0;46;2;0;5
2878;1947;PhD;Married;67472.0;162;8;2;3
1458;1982;Master;Married;21059.0;8;3;0;6
7007;1968;Master;Married;29543.0;17;3;1;7
6200;1951;Graduation;Married;75903.0;340;130;6;3
1403;1975;2n Cycle;Together;34984.0;8;3;0;7
4827;1956;PhD;Single;54998.0;154;39;2;4
6250;1949;PhD;Widow;54356.0;710;20;2;8
9291;1959;Master;Married;34242.0;8;0;0;5
2478;1973;Graduation;Married;25410.0;2;13;0;4
1139;1984;PhD;Married;73356.0;1050;0;11;2
5138;1950;Graduation;Together;28320.0;19;3;0;8
5393;1977;Graduation;Single;23763.0;22;6;0;7
10413;1984;Graduation;Married;72570.0;274;151;6;1
5015;1976;Master;Married;34529.0;68;3;2;7
10868;1951;Graduation;Widow;70792.0;344;104;4;3
10676;1982;Graduation;Married;63211.0;145;205;8;2
2495;1974;Master;Married;83891.0;217;111;7;1
7842;1968;Graduation;Single;36065.0;18;10;0;8
9955;1954;Graduation;Together;39898.0;69;12;0;7
6663;1940;PhD;Single;51141.0;144;0;1;5
2162;1976;Graduation;Married;56939.0;256;90;3;3
3434;1951;Graduation;Single;80872.0;483;94;4;1
7919;1976;PhD;Together;72335.0;1285;28;4;8
5626;1964;PhD;Single;61798.0;338;11;2;4
6428;1950;PhD;Widow;76842.0;605;84;8;0
8514;1976;Graduation;Together;29478.0;8;3;0;6
10448;1956;Graduation;Single;46998.0;172;45;3;7
2109;1990;Graduation;Single;96843.0;448;40;11;2
7530;1950;PhD;Widow;56551.0;67;17;1;4
8925;1965;Master;Married;70053.0;512;81;5;5
3009;1962;PhD;Widow;71670.0;1462;0;3;6
6355;1978;Graduation;Married;44359.0;20;7;0;3
3517;1952;Graduation;Single;40887.0;50;10;1;9
1158;1966;Graduation;Divorced;48877.0;102;2;0;7
6203;1947;Graduation;Together;74485.0;499;173;7;3
7165;1972;Graduation;Together;64474.0;381;56;2;5
3595;1963;Graduation;Together;77226.0;631;128;8;3
8537;1949;Graduation;Widow;72643.0;526;123;10;2
4331;1978;Master;Together;85738.0;913;17;6;1
6281;1966;Graduation;Divorced;55686.0;673;37;3;4
4338;1983;Graduation;Single;39062.0;23;0;0;4
2452;1971;Graduation;Together;34600.0;199;8;2;8
9507;1975;Graduation;Married;40794.0;261;4;3;7
8360;1971;2n Cycle;Married;54690.0;111;7;1;3
10311;1969;Graduation;Married;4428.0;16;2;0;1
5117;1963;2n Cycle;Married;32632.0;63;153;4;5
4867;1968;PhD;Single;38236.0;58;2;0;7
9289;1979;Graduation;Married;36781.0;29;0;1;8
10913;1984;Master;Single;31385.0;3;0;0;8
3032;1984;Graduation;Married;24570.0;28;11;0;9
8524;1974;PhD;Divorced;25509.0;40;10;0;9
3334;1951;Graduation;Married;94642.0;879;106;7;1
4470;1962;Master;Married;58646.0;62;6;1;4
1406;1975;Graduation;Single;53201.0;280;20;3;7
8619;1957;Graduation;Together;21994.0;9;3;0;5
10821;1978;Graduation;Married;57113.0;182;0;1;7
4552;1991;Graduation;Married;51373.0;83;64;5;4
898;1986;Graduation;Married;23477.0;38;3;0;8
9797;1956;Graduation;Married;58116.0;228;4;3;2
10949;1963;PhD;Divorced;72968.0;1092;145;5;3
8212;1971;Master;Married;39791.0;85;13;1;7
6248;1947;Master;Single;91712.0;1276;94;7;3
10164;1958;Graduation;Single;94472.0;1017;108;5;5
4547;1960;Graduation;Together;13672.0;6;2;0;8
6815;1980;2n Cycle;Married;96547.0;448;52;6;2
4122;1975;Graduation;Married;79205.0;504;179;5;4
10841;1975;PhD;Together;56559.0;226;41;3;4
5370;1973;PhD;Married;32644.0;239;0;1;8
176;1980;2n Cycle;Single;67506.0;90;33;1;3
4860;1970;Graduation;Single;24206.0;7;3;0;6
10757;1967;PhD;Divorced;28420.0;4;2;0;6
4023;1970;Graduation;Married;22979.0;16;20;2;8
6679;1966;Graduation;Single;33279.0;10;0;0;3
9923;1972;Master;Single;46423.0;68;0;0;7
7181;1977;Graduation;Married;30368.0;35;2;0;8
3599;1970;Graduation;Married;63684.0;575;208;4;5
405;1964;Graduation;Divorced;41638.0;315;4;5;8
6870;1959;PhD;Divorced;68805.0;182;17;1;2
832;1966;PhD;Together;65814.0;561;10;2;5
2002;1958;Graduation;Divorced;71964.0;587;180;6;3
3657;1986;Graduation;Single;39146.0;94;13;0;8
500;1977;Graduation;Together;96876.0;908;40;7;2
1951;1981;Basic;Married;34445.0;228;208;2;9
3262;1958;Graduation;Single;68281.0;995;42;9;5
4102;1975;2n Cycle;Married;37284.0;11;2;0;6
7042;1983;Graduation;Married;36790.0;3;15;1;9
10598;1967;Graduation;Together;27943.0;12;4;0;8
255;1951;Graduation;Divorced;22263.0;17;0;0;6
2375;1972;Graduation;Together;30261.0;8;0;0;8
9829;1978;Graduation;Together;28587.0;22;12;0;6
6214;1982;Master;Married;43815.0;14;4;0;6
4954;1956;Graduation;Married;48195.0;106;52;2;6
7861;1952;Master;Married;77027.0;820;45;3;4
4837;1965;PhD;Married;71322.0;753;69;5;4
9423;1979;Master;Married;32765.0;13;7;0;5
4198;1965;Graduation;Together;29672.0;9;0;0;6
153;1953;Graduation;Divorced;23272.0;19;4;0;4
9323;1949;Master;Together;49912.0;520;32;5;8
10001;1985;2n Cycle;Together;7500.0;5;13;1;9
3945;1947;PhD;Widow;68117.0;618;0;8;6
3799;1955;Graduation;Married;67225.0;315;46;2;5
8625;1976;Graduation;Married;17649.0;15;0;0;8
3491;1975;Graduation;Together;55914.0;384;119;6;7
983;1984;Graduation;Married;40059.0;110;28;2;8
9119;1950;Graduation;Together;60905.0;208;36;3;2
4786;1977;Graduation;Married;75330.0;555;93;3;6
5872;1951;Graduation;Single;60689.0;240;63;4;3
6568;1984;Graduation;Married;38680.0;11;15;0;7
5628;1982;Graduation;Together;61416.0;848;201;3;6
5631;1991;Graduation;Single;49767.0;202;55;4;4
4974;1970;Graduation;Single;83273.0;433;16;6;7
8416;1981;Graduation;Married;29009.0;6;10;0;6
5454;1979;Master;Married;45057.0;37;3;0;5
4095;1971;Graduation;Married;37150.0;167;49;3;7
5474;1970;Graduation;Single;43020.0;45;4;1;6
4268;1959;Graduation;Married;53154.0;129;0;1;4
10701;1973;Graduation;Married;65308.0;713;120;8;4
3507;1970;Graduation;Single;76467.0;676;210;5;6
2079;1947;2n Cycle;Married;81044.0;450;73;6;1
626;1951;Graduation;Married;32871.0;22;0;0;4
4426;1975;Graduation;Single;55801.0;367;6;2;7
2591;1959;Graduation;Widow;76320.0;526;69;3;2
10509;1955;Master;Single;36927.0;51;0;0;8
6382;1953;Graduation;Together;48794.0;25;3;0;4
6673;1965;Graduation;Single;23478.0;28;12;0;8
7441;1973;Graduation;Divorced;71128.0;958;20;10;7
1071;1976;PhD;Divorced;70179.0;532;69;3;5
10061;1950;Graduation;Married;59462.0;724;0;2;7
7187;1969;Master;Together;0.0;375;94;10;3
8775;1969;Graduation;Together;38361.0;39;20;1;7
1612;1981;PhD;Single;0.0;23;0;0;6
2345;1982;PhD;Together;70038.0;587;71;4;2
322;1978;Graduation;Together;42554.0;29;0;0;4
10897;1974;Graduation;Married;67445.0;757;29;6;6
123;1951;Graduation;Widow;67046.0;544;23;5;2
6103;1948;Graduation;Married;42192.0;40;17;1;4
7899;1952;PhD;Married;77610.0;1245;21;7;7
10500;1984;Graduation;Married;31761.0;19;16;0;5
1655;1979;Graduation;Together;34350.0;16;2;0;7
2406;1949;Graduation;Together;54591.0;376;12;2;5
2712;1956;Graduation;Married;71866.0;184;103;3;3
5517;1969;Graduation;Married;25293.0;15;0;1;8
10643;1987;PhD;Single;42000.0;124;85;2;5
2254;1983;Graduation;Married;69520.0;627;121;6;5
